iso3,year,sstran,deficit,debt,ln_population,ln_gdppc,inflation_cpi,dependency_ratio,KOFGI,KOFEcGI,KOFTrGI,KOFFiGI,KOFSoGI,KOFIpGI,KOFInGI,KOFCuGI,KOFPoGI
HUN,1999,13.0226615987324,-5.26730859890467,67.380634434184,16.1415709375421,4.014434655452356,9.997744,46.86246741420101,75.29203796386719,72.14872741699219,73.00846862792969,71.28898620605469,66.11422729492188,51.807838439941406,72.33598327636719,74.19889831542969,87.61312103271484
HUN,2000,12.5709251769695,-3.03768486009789,61.9835579298833,16.138973288459212,4.02668330374488,9.803608,46.51349690012087,76.17166900634766,73.53046417236328,75.0724868774414,71.98844909667969,67.363525390625,52.8028450012207,73.82679748535156,75.4609603881836,87.62097930908203
HUN,2001,12.4071119746796,-3.99567976403368,60.1376288543077,16.13667949662613,4.0620353627700805,9.116809,46.07969475127922,77.78486633300781,75.60557556152344,74.75090026855469,76.46024322509766,69.57081604003906,54.2188835144043,75.57933044433594,78.91423034667969,88.17821502685547
HUN,2002,13.0807341314812,-8.79413023237306,60.9197324711944,16.133831982854158,4.10248928705169,5.265448,45.7484195392198,77.40687561035156,74.07166290283203,72.86322021484375,75.28010559082031,70.01129150390625,54.76268005371094,75.755859375,79.51534271240234,88.1376953125
HUN,2003,13.6693667674353,-7.19105073774153,61.8911252008434,16.13096765017287,4.130192896574971,4.661017,45.52609579316164,78.0846939086914,74.57231903076172,72.53118896484375,76.61346435546875,70.51422119140625,55.16632080078125,77.58723449707031,78.78909301757812,89.16756439208984
HUN,2004,13.6770403531222,-6.59728409718238,65.2823377548845,16.12875325638632,4.154993779814489,6.744347,45.288275979050155,80.67940521240234,80.81079864501953,81.268310546875,80.3532943725586,72.4159164428711,56.57218551635742,78.09257507324219,82.5830078125,88.81153106689453
HUN,2005,14.1921057764763,-7.78660550887102,68.0169378315466,16.12676446795395,4.177466017990917,3.561517,45.11497125988245,81.11161041259766,81.38890075683594,81.126708984375,81.65108489990234,73.2550048828125,61.525917053222656,76.3363265991211,81.90274810791016,88.6909408569336
HUN,2006,14.6141331025733,-9.2687021093581,71.4858048588129,16.125207303107437,4.193318144777052,3.930326,44.980492195798675,81.91084289550781,83.20573425292969,80.36808776855469,86.04339599609375,73.28876495361328,62.24273681640625,74.83570861816406,82.7878189086914,89.23805236816406
HUN,2007,15.0422665796822,-5.08530462461745,72.5813825885462,16.123658151526826,4.178969738943449,7.958745,44.95785448455875,82.52392578125,84.11894989013672,81.5008316040039,86.73707580566406,73.88261413574219,64.7182388305664,73.54285430908203,83.3867416381836,89.57015228271484
HUN,2008,15.4784039430711,-3.78489643647684,76.4585190518819,16.121907177852076,4.194047624628117,6.042512,45.05488153711944,81.00454711914062,83.40450286865234,81.34545135498047,85.46356201171875,69.15694427490234,64.73412322998047,75.50688934326172,67.22982025146484,90.45221710205078
HUN,2009,15.9970643574456,-4.75927731054338,85.8145671344049,16.12035808971257,4.1677234698633425,4.211712,45.24082442507382,81.37389373779297,84.7531967163086,82.79977416992188,86.70659637451172,69.0528564453125,64.82036590576172,73.61543273925781,68.72280883789062,90.31565856933594
HUN,2010,15.4523515441924,-4.43619637800253,86.8218161337133,16.118097950955676,4.156721749359162,4.855558,45.34743917296334,81.29344940185547,83.8489761352539,82.69127655029297,85.00664520263672,70.06070709228516,65.9573745727539,75.26148223876953,68.96327209472656,89.97066497802734
HUN,2011,15.1912613012155,-5.21983170895142,95.8288741975486,16.115264346596206,4.163832517801362,3.929921,45.492137125278546,80.9041976928711,82.61746978759766,82.06551361083984,83.1694107055664,69.93132781982422,66.42314147949219,75.81332397460938,67.55755615234375,90.1637954711914
HUN,2012,15.0310280096682,-2.33058716403323,99.1142595161628,16.110099970530726,4.148492111844916,5.652145,45.918319317644944,80.96310424804688,81.9725112915039,81.78361511230469,82.1613998413086,70.73942565917969,67.28653717041016,77.15373229980469,67.77799987792969,90.17737579345703
HUN,2013,14.6761115057062,-2.5982156086686,98.0481551407122,16.10528737406514,4.1617834669278535,1.7332,46.55185645517238,81.09286499023438,81.69052124023438,81.70893096923828,81.67212677001953,71.23184967041016,68.12702941894531,77.2033920288086,68.36515808105469,90.3561782836914
HUN,2014,13.683072687322,-2.77297492260128,100.832677110785,16.10125849829261,4.192663544370841,-0.2275663,47.38323449866512,81.88675689697266,83.90899658203125,83.99373626708984,83.82425689697266,71.74906921386719,68.50578308105469,77.7225341796875,69.01885223388672,90.0022201538086
HUN,2015,12.7946321190473,-2.00287525237779,98.9619307038165,16.09766383576494,4.212601041341994,-0.06164468,48.25169703849344,81.42442321777344,81.2931900024414,83.04296112060547,79.54339599609375,72.78978729248047,67.316650390625,80.56829833984375,70.484375,90.1902847290039
HUN,2016,12.4805180849618,-1.79164770363596,98.6149602490996,16.093777855615187,4.228177644750314,0.3947693,49.14196899236178,81.74566650390625,81.25340270996094,83.25142669677734,79.2553939819336,73.75877380371094,67.9432601928711,80.7681884765625,72.56488800048828,90.224853515625
HUN,2017,11.8810342575105,-2.45493248678579,93.2153146808862,16.090390996721485,4.250758008632453,2.348243,49.95950667989464,82.29191589355469,81.54048156738281,83.6046371459961,79.4762954711914,74.98291778564453,68.68409729003906,80.81209564208984,75.45257568359375,90.35233306884766
HUN,2018,11.2609296545639,-2.04647019202651,86.674082444444,16.088354124023635,4.289942444514961,2.850248,50.77444016607462,81.84608459472656,80.87059783935547,83.68312072753906,78.05807495117188,74.49221801757812,70.06608581542969,80.59221649169922,72.81832885742188,90.17543029785156
HUN,2019,10.6510287252764,-2.02429403316978,83.6448584094749,16.087102692806642,4.329682577902529,3.338586,51.866154849897285,81.52672576904297,81.11750030517578,83.79792022705078,78.43708038330078,74.1490707397461,68.7066421508789,80.36275482177734,73.3778076171875,89.3135986328125
HUN,2020,11.0177413160029,-7.48686161952176,96.5948800033175,16.08458219637701,4.332278829612747,3.326744,53.018285446645294,81.27474975585938,80.93138122558594,82.79338073730469,79.0693588256836,73.42185974121094,67.7212905883789,81.00101470947266,71.5432357788086,89.47101593017578
HUN,2021,10.7143159277935,-7.10735567980594,88.3829821149765,16.080490559984383,4.348595773929979,5.110965,53.77584557353639,81.34689331054688,80.93290710449219,83.4144287109375,78.45136260986328,73.38619232177734,67.70319366455078,79.96158599853516,72.4937973022461,89.72163391113281
HUN,2022,10.3808249201534,-6.19574713323968,77.4477301114712,16.077802058475783,4.366322721162562,14.60814,54.22137830622077,81.54623413085938,82.26612854003906,85.26570129394531,79.26656341552734,74.22089385986328,69.6347885131836,80.22040557861328,72.80751037597656,88.15165710449219
HUN,2023,10.7952519354487,-6.70575593419838,82.3919622403972,16.07645936666078,4.348710049802787,17.12497,54.570348045646355,82.01068878173828,81.965087890625,84.8879165649414,79.0422592163086,75.36267852783203,68.24227142333984,80.67839813232422,77.16739654541016,88.70426177978516
IRL,1980,12.60269,-11.20289297,69.47341265371104,15.043043626699223,4.401324097631334,18.15446,,70.27009582519531,73.47980499267578,76.75662994384766,70.20298767089844,69.75411224365234,74.72801208496094,58.37191390991211,76.65821075439453,67.56402587890625
IRL,1981,13.60771,-12.25882823,73.92073034300243,15.05475397637213,4.4083238494452255,20.37351,,70.3028564453125,73.25774383544922,75.76971435546875,70.74576568603516,70.38932800292969,74.86761474609375,59.154083251953125,77.66529846191406,67.26351165771484
IRL,1982,15.6012,-13.28937197,79.54512654070639,15.064208131069718,4.427198355403936,17.14711,,69.94546508789062,72.77444458007812,76.21903991699219,69.329833984375,70.4744873046875,74.85010528564453,59.327022552490234,77.76361083984375,66.60001373291016
IRL,1983,16.28505,-11.60157864,92.94301401400196,15.071297521004382,4.396519811850535,10.44763,,70.85203552246094,74.14994049072266,77.87896728515625,70.42091369628906,70.47847747802734,74.8030776977539,59.494476318359375,77.64643096923828,67.91881561279297
IRL,1984,16.1112,-9.535407969,97.05424747772744,15.077494595709476,4.393121508307804,8.65111,,71.54507446289062,75.21183013916016,79.51451110839844,70.90913391113281,70.52845764160156,74.94580078125,59.827266693115234,77.29312896728516,68.87088012695312
IRL,1985,16.49185,-10.811504,99.97539351435093,15.079095330369409,4.391559081195851,5.395495,,72.35508728027344,76.33731079101562,80.00263977050781,72.67198181152344,70.9716567993164,75.089111328125,59.99800109863281,78.35215759277344,69.72355651855469
IRL,1986,17.1803,-10.63507127,111.104268707074,15.079549710653957,4.365114502369148,3.827038,,72.59598541259766,75.71544647216797,78.74372100830078,72.6871566772461,71.26504516601562,75.06768035888672,60.011444091796875,79.28376770019531,70.77605438232422
IRL,1987,16.73998,-8.579541539,112.3989164511382,15.079653386675242,4.381928954903368,3.159406,,71.9756851196289,76.02694702148438,78.95335388183594,73.1005630493164,71.58589172363281,75.11211395263672,61.00880813598633,79.17450714111328,68.30501556396484
IRL,1988,16.08275,-4.64136534,107.1420590764447,15.075376526038736,4.3999604825753496,2.134571,,70.90335845947266,76.1043472290039,79.24662780761719,72.96207427978516,72.00647735595703,75.43029022216797,61.831539154052734,79.27240753173828,64.62532043457031
IRL,1989,14.20971,-2.649669945,97.89533326711991,15.071414018519542,4.4334143864751905,4.08905,,70.09060668945312,76.27490997314453,79.81645965576172,72.73336791992188,72.42838287353516,75.33968353271484,62.379119873046875,80.11030578613281,61.62366485595703
IRL,1990,12.39677686,-2.80625135944592,93.24354596860455,15.07225814872628,4.494125076934999,3.317329,62.57665078517608,70.17124938964844,75.97930908203125,79.2484130859375,72.710205078125,72.8050537109375,75.53133392333984,62.59281539916992,80.85920715332031,61.79127502441406
IRL,1991,13.08160193,-2.85536391930233,94.61617855024804,15.078007426538338,4.501434804639422,3.210815,61.24323350206331,71.5732650756836,76.50421905517578,79.56771087646484,73.44070434570312,72.7913589477539,75.67231750488281,62.76081848144531,80.47798156738281,65.45259094238281
IRL,1992,13.53793359,-2.95836979682496,91.61580487208029,15.084829994318202,4.5117489789508,3.069996,59.907733871627315,72.7453842163086,77.53800201416016,79.95215606689453,75.12387084960938,73.15492248535156,76.06754302978516,64.29798889160156,79.53926849365234,67.55265045166016
IRL,1993,13.43409819,-2.73260163323579,94.18255601469987,15.089828399189333,4.526256678028518,1.46942,58.48436853268147,75.31010437011719,81.0600814819336,81.53533172607422,80.58484649658203,75.40946960449219,75.38243103027344,64.69046020507812,86.93827056884766,69.46304321289062
IRL,1994,13.21473047,-1.96506148296677,88.73311772992261,15.093770275575869,4.556010582084204,2.309198,56.94036776048317,76.08635711669922,82.2242202758789,81.81013488769531,82.63829040527344,75.06548309326172,75.92631530761719,65.61509704589844,84.27204132080078,70.94659423828125
IRL,1995,10.661129125684,-2.07491157313757,81.16851666183742,15.098897226129056,4.625337942694846,2.524866,55.27880852147753,76.99139404296875,83.27619934082031,81.79528045654297,84.75711822509766,76.66011047363281,76.1337661743164,67.04839324951172,87.51993560791016,71.03048706054688
IRL,1996,10.2612628568578,-0.197901903967264,72.77609811330366,15.106809939599,4.665064856749184,1.755748,53.693947284916746,79.01488494873047,83.8310546875,82.15385437011719,85.50823974609375,77.3970947265625,76.91215515136719,67.78325653076172,88.20537567138672,75.7811279296875
