iso3,year,sstran,deficit,debt,ln_population,ln_gdppc,inflation_cpi,dependency_ratio,KOFGI,KOFEcGI,KOFSoGI,KOFPoGI,ln_gdppc_lag1,ln_gdppc_lag2,ln_gdppc_lag3,deficit_lag1,deficit_lag2,deficit_lag3
GRC,2003,13.4730257114851,-8.04670986122598,115.395988420182,16.206845266335883,4.46699416088108,3.530651,49.81394017460999,75.41638946533203,67.59481811523438,70.68084716796875,87.87177276611328,4.426826347572543,4.3933309494670505,4.359835638243451,-6.1968895352679,-5.64234492029569,-4.21485709585403
GRC,2004,13.1473352699969,-9.05268886192651,119.768116494411,16.20931940176411,4.491049949086767,2.898848,49.92373900442348,75.93768310546875,68.23224639892578,71.80208587646484,87.6897201538086,4.46699416088108,4.426826347572543,4.3933309494670505,-8.04670986122598,-6.1968895352679,-5.64234492029569
GRC,2005,13.9084714025196,-6.32991979397598,120.229251016823,16.21225189250464,4.478261148513484,3.545073,49.97786637295305,75.69395446777344,67.86133575439453,71.4703140258789,87.658935546875,4.491049949086767,4.46699416088108,4.426826347572543,-9.05268886192651,-8.04670986122598,-6.1968895352679
GRC,2006,14.2030610561734,-6.04482804158118,118.574010412559,16.215255210514304,4.513411368624474,3.195946,49.96525873600586,76.74479675292969,68.56269836425781,72.50174713134766,89.07882690429688,4.478261148513484,4.491049949086767,4.46699416088108,-6.32991979397598,-9.05268886192651,-8.04670986122598
GRC,2007,14.7760777766381,-6.80687779458381,116.199819611414,16.217802786333664,4.526116469934413,2.895001,49.92173139702671,78.10850524902344,70.26048278808594,73.3739242553711,90.58924102783203,4.513411368624474,4.478261148513484,4.491049949086767,-6.04482804158118,-6.32991979397598,-9.05268886192651
GRC,2008,16.2409929300234,-10.3147668925513,120.393163309673,16.220457364700927,4.527478391917063,4.152796,50.02891463532889,77.7737808227539,70.4054183959961,71.84703826904297,90.94216918945312,4.526116469934413,4.513411368624474,4.478261148513484,-6.80687779458381,-6.04482804158118,-6.32991979397598
GRC,2009,17.7464737134384,-15.4236083075213,137.792684103027,16.223087628714396,4.524691685037124,1.210074,50.41427171544323,76.75411987304688,68.67292785644531,71.41996002197266,90.04580688476562,4.527478391917063,4.526116469934413,4.513411368624474,-10.3147668925513,-6.80687779458381,-6.04482804158118
GRC,2010,17.9408342439212,-11.4244567635924,131.254592659348,16.224376433041076,4.440892357593,4.712982,51.03713476878281,76.46964263916016,67.63605499267578,71.77892303466797,89.87757110595703,4.524691685037124,4.527478391917063,4.526116469934413,-15.4236083075213,-10.3147668925513,-6.80687779458381
GRC,2011,19.8510884545278,-10.499569971741,114.530925175083,16.222896920267054,4.323670735016252,3.32987,51.871565678108944,77.0300064086914,68.36498260498047,72.65440368652344,89.9559097290039,4.440892357593,4.524691685037124,4.527478391917063,-11.4244567635924,-15.4236083075213,-10.3147668925513
GRC,2012,20.8919712991827,-9.31203576992259,171.431829722774,16.217489390761617,4.234392521661493,1.50152,52.81100016740709,77.47116088867188,68.94219970703125,73.56258392333984,89.80033874511719,4.323670735016252,4.440892357593,4.524691685037124,-10.499569971741,-11.4244567635924,-15.4236083075213
GRC,2013,19.2607093619858,-13.5969174780856,187.036441288412,16.210238182695036,4.207703946462648,-0.9212719,53.732034447650655,78.05583190917969,69.72013854980469,74.06653594970703,90.26508331298828,4.234392521661493,4.323670735016252,4.440892357593,-9.31203576992259,-10.499569971741,-11.4244567635924
GRC,2014,19.9691213049523,-3.77232469935559,188.016934000788,16.203577049794717,4.2066800312387755,-1.312242,54.522104036871674,79.48042297363281,73.04792785644531,75.13365936279297,90.12713623046875,4.207703946462648,4.234392521661493,4.323670735016252,-13.5969174780856,-9.31203576992259,-10.499569971741
GRC,2015,20.001952697418,-5.9054680322919,187.537785928494,16.196988436185933,4.1913758963538035,-1.735902,55.19246382639827,79.1434097290039,71.75396728515625,75.35581970214844,90.19876098632812,4.2066800312387755,4.207703946462648,4.234392521661493,-3.77232469935559,-13.5969174780856,-9.31203576992259
GRC,2016,20.1446636018596,0.210950872522598,191.468298325807,16.192829305903164,4.182815773135486,-0.8256576,55.85158018539099,79.21717071533203,70.92814636230469,76.61531829833984,90.0188980102539,4.1913758963538035,4.2066800312387755,4.207703946462648,-5.9054680322919,-3.77232469935559,-13.5969174780856
