iso3,country,year,KOFGI,KOFEcGI,KOFTrGI,KOFFiGI,KOFSoGI,KOFIpGI,KOFIpGIdf,KOFIpGIdj,KOFInGI,KOFInGIdf,KOFInGIdj,KOFCuGI,KOFCuGIdf,KOFCuGIdj,KOFPoGI
BGR,Bulgaria,2007,77.00430297851562,77.07530212402344,81.9124755859375,72.23814392089844,68.11166381835938,62.3344612121582,55.68625259399414,68.98267364501953,66.7411117553711,59.211734771728516,74.27049255371094,75.25941467285156,75.38670349121094,75.13212585449219,85.82588195800781
BGR,Bulgaria,2008,77.52423095703125,75.44701385498047,81.18618774414062,69.70785522460938,69.9931411743164,65.45281219482422,57.61915588378906,73.28646087646484,67.85368347167969,60.14789581298828,75.55947875976562,76.67292785644531,74.6614990234375,78.68433380126953,87.13257598876953
BGR,Bulgaria,2009,76.03758239746094,72.6709976196289,76.65143585205078,68.69053649902344,70.80445861816406,65.9749984741211,57.99150466918945,73.95848083496094,69.4059829711914,61.94514846801758,76.8668212890625,77.03240966796875,73.08004760742188,80.98477172851562,84.63729858398438
BGR,Bulgaria,2010,75.84419250488281,72.67109680175781,78.45792388916016,66.88426208496094,71.1067886352539,67.59800720214844,60.38904571533203,74.80696105957031,68.97459411621094,61.23761749267578,76.71156311035156,76.74776458740234,73.3260498046875,80.16947937011719,83.75467681884766
BGR,Bulgaria,2011,76.01216125488281,72.34691619873047,78.57465362548828,66.11917114257812,71.90074920654297,68.70082092285156,61.577369689941406,75.82426452636719,69.63583374023438,63.01411819458008,76.25756072998047,77.36559295654297,74.9212417602539,79.80995178222656,83.78880310058594
BGR,Bulgaria,2012,76.5558853149414,72.94912719726562,79.53564453125,66.36261749267578,71.80902099609375,69.62430572509766,62.073951721191406,77.17465209960938,69.87261199951172,62.902610778808594,76.84260559082031,75.93013763427734,73.28128814697266,78.5789794921875,84.90953063964844
BGR,Bulgaria,2013,77.34637451171875,74.6744613647461,80.28326416015625,69.06564331054688,72.23506164550781,70.31315612792969,63.90056228637695,76.72575378417969,70.76598358154297,64.52946472167969,77.00250244140625,75.62606048583984,72.30809783935547,78.94403076171875,85.12957000732422
BGR,Bulgaria,2014,77.70714569091797,76.27094268798828,83.34949493408203,69.19239044189453,72.23444366455078,69.57388305664062,64.12126159667969,75.0265121459961,71.84213256835938,66.09400939941406,77.59025573730469,75.28730010986328,70.52592468261719,80.04866790771484,84.61603546142578
BGR,Bulgaria,2015,77.7805404663086,76.17503356933594,82.97975158691406,69.37029266357422,71.85554504394531,69.93428039550781,65.05047607421875,74.8180923461914,71.53654479980469,65.32623291015625,77.74686431884766,74.09579467773438,69.04454040527344,79.14705657958984,85.3110122680664
BGR,Bulgaria,2016,78.16407775878906,76.67100524902344,83.00787353515625,70.33413696289062,72.30911254882812,70.36954498291016,66.44342803955078,74.295654296875,72.54606628417969,66.71739196777344,78.37474060058594,74.01173400878906,68.5177230834961,79.5057373046875,85.51215362548828
BGR,Bulgaria,2017,78.41710662841797,77.0888900756836,83.48001098632812,70.69775390625,72.51387023925781,70.56661987304688,67.90525817871094,73.22798919677734,74.28750610351562,69.17877197265625,79.39622497558594,72.6875,64.0494613647461,81.32555389404297,85.64856719970703
BGR,Bulgaria,2018,78.15167999267578,75.34526062011719,82.81204986572266,67.87844848632812,73.33516693115234,71.27640533447266,69.82777404785156,72.72503662109375,74.77086639404297,69.92332458496094,79.61840057373047,73.95820617675781,65.87535858154297,82.04105377197266,85.77461242675781
BGR,Bulgaria,2019,78.07801055908203,75.1302719116211,83.52059173583984,66.73994445800781,73.47753143310547,70.90599822998047,69.55428314208984,72.25772094726562,76.02587127685547,66.68421173095703,85.36752319335938,73.50074005126953,65.5638656616211,81.4376220703125,85.62625122070312
BGR,Bulgaria,2020,77.41707611083984,74.02206420898438,80.3316421508789,67.71247100830078,72.96913146972656,69.51607513427734,67.22425842285156,71.80787658691406,76.2767105102539,66.6589584350586,85.89445495605469,73.1146011352539,64.0344467163086,82.19475555419922,85.26004791259766
BGR,Bulgaria,2021,77.70967102050781,74.1355209350586,81.74317169189453,66.5278549194336,73.48229217529297,69.50309753417969,67.25698852539062,71.74920654296875,76.6371078491211,66.45040130615234,86.82381439208984,74.30670928955078,65.90927124023438,82.70414733886719,85.5112533569336
BGR,Bulgaria,2022,77.75489044189453,74.93903350830078,83.93634796142578,65.94171905517578,74.14018249511719,70.01490020751953,68.03721618652344,71.99256896972656,76.94640350341797,66.5669174194336,87.32588195800781,75.45929718017578,67.7554931640625,83.16310119628906,84.1854019165039
BGR,Bulgaria,2023,77.58260345458984,74.23786163330078,83.28153228759766,65.1941909790039,74.3281478881836,70.16524505615234,68.40583038330078,71.9246597290039,77.39131164550781,66.966064453125,87.81655883789062,75.4278793334961,67.67013549804688,83.18562316894531,84.1817626953125
CAN,Canada,1980,66.9688491821289,49.49392318725586,42.16853713989258,56.819297790527344,72.03160858154297,62.426979064941406,51.428733825683594,70.66458129882812,68.40889739990234,84.83024597167969,51.987518310546875,84.05353546142578,81.80183410644531,86.30523681640625,79.59281921386719
CAN,Canada,1981,67.13643646240234,50.272003173828125,41.879493713378906,58.66449737548828,72.51116943359375,63.17012405395508,51.96405792236328,71.56045532226562,68.41846466064453,84.83024597167969,52.00669479370117,84.77135467529297,81.83946228027344,87.70323944091797,78.85118865966797
CAN,Canada,1982,66.1758041381836,49.05552673339844,39.7002067565918,58.41083908081055,71.1208724975586,62.807212829589844,51.66713333129883,71.14761352539062,68.43889617919922,84.84002685546875,52.03776550292969,81.07182312011719,82.2761001586914,79.8675537109375,78.55813598632812
CAN,Canada,1983,65.78314971923828,48.34626770019531,39.359153747558594,57.3333740234375,70.73748779296875,62.99678039550781,51.86027145385742,71.33456420898438,68.46041107177734,84.83999633789062,52.08083724975586,79.7825698852539,82.69044494628906,76.87470245361328,78.47319793701172
CAN,Canada,1984,66.54070281982422,49.586360931396484,40.836544036865234,58.336177825927734,71.24895477294922,63.4787712097168,52.073246002197266,72.01727294921875,69.11956024169922,84.8468246459961,53.39229965209961,80.17192840576172,83.33617401123047,77.00767517089844,78.9840316772461
CAN,Canada,1985,66.51126861572266,49.61198806762695,40.76534652709961,58.4586296081543,71.64717864990234,63.44453430175781,51.998043060302734,72.0124282836914,69.14865112304688,84.84380340576172,53.4535026550293,81.31693267822266,84.45262145996094,78.18123626708984,78.48992156982422
CAN,Canada,1986,66.54704284667969,49.6645622253418,40.85728454589844,58.47183609008789,71.83504486083984,63.952293395996094,53.643192291259766,71.66679382324219,68.69927978515625,84.8449935913086,52.553565979003906,81.86163330078125,84.72113800048828,79.00212860107422,78.36336517333984
CAN,Canada,1987,66.15547180175781,49.282283782958984,40.198394775390625,58.366172790527344,72.3412094116211,64.02198028564453,53.33784866333008,72.01090240478516,69.20198822021484,84.83450317382812,53.56947708129883,82.7503662109375,85.38533020019531,80.11539459228516,77.10298919677734
CAN,Canada,1988,65.74456024169922,49.536800384521484,40.57746505737305,58.49614334106445,72.39850616455078,63.840721130371094,54.467777252197266,70.8425521850586,68.95034790039062,85.22650909423828,52.67417526245117,83.3219985961914,86.05921173095703,80.58478546142578,75.57891845703125
CAN,Canada,1989,67.35858917236328,52.875,47.57866287231445,58.17133712768555,72.13369750976562,63.829891204833984,54.6783561706543,70.66021728515625,69.47151947021484,85.23330688476562,53.709720611572266,82.0466079711914,85.99702453613281,78.09618377685547,77.26893615722656
CAN,Canada,1990,68.50785827636719,54.52666473388672,47.803794860839844,61.24952697753906,73.31585693359375,64.12230682373047,55.758758544921875,70.36016082763672,68.46601104736328,84.4515380859375,52.4804801940918,86.19094848632812,86.70166015625,85.68024444580078,77.88475799560547
CAN,Canada,1991,71.22066497802734,55.6470832824707,48.096588134765625,63.19757080078125,72.76466369628906,64.46086120605469,55.99387741088867,70.76778411865234,68.17871856689453,84.05084228515625,52.30659866333008,84.59520721435547,86.67323303222656,82.51718139648438,85.31587219238281
CAN,Canada,1992,72.31643676757812,56.92936706542969,49.02473449707031,64.83399963378906,73.23171997070312,64.3439712524414,55.72349166870117,70.75840759277344,69.26313018798828,84.43692779541016,54.08933639526367,84.9508285522461,87.00332641601562,82.8983383178711,86.82725524902344
CAN,Canada,1993,73.36080932617188,59.246337890625,51.06228256225586,67.43041229248047,73.19377899169922,62.071834564208984,55.67595291137695,66.82635498046875,70.27477264404297,84.42572021484375,56.12382507324219,85.80762481689453,88.0129165649414,83.60234832763672,87.63518524169922
CAN,Canada,1994,73.13154602050781,57.58930969238281,45.069068908691406,70.10955047607422,73.3791732788086,62.030818939208984,55.206722259521484,67.1024398803711,70.87226104736328,84.42230224609375,57.32221221923828,85.77727508544922,88.27978515625,83.2747573852539,88.436767578125
CAN,Canada,1995,74.47953033447266,60.02366638183594,46.691619873046875,73.355712890625,74.19304656982422,62.43195343017578,55.5827751159668,67.52218627929688,71.96449279785156,84.3812484741211,59.54774475097656,86.67249298095703,89.0276870727539,84.31730651855469,89.20960235595703
